,formula_pretty,band_gap
797,BaCl2,5.4291
798,BaClF,5.4317
799,BaCrCdF7,4.103
800,BaDy2Si3O10,4.8053
801,BaEr2F8,7.215
802,BaEr2Si3O10,4.8348
803,BaEr4Si5O17,4.782
804,BaF2,6.6029
805,BaF2,6.855300000000001
806,BaF2,5.9306
807,BaGa2(SiO4)2,4.0084
808,BaGaB4H3O10,4.976
809,BaGaB4H3O10,5.0726
810,BaGaBO3F2,4.9696
811,BaGaF5,5.7568
812,BaGe(PO4)2,4.1615
813,BaGeF6,5.6043
814,BaH16C4S4(NO5)2,5.4501
815,BaH2(CO2)2,4.1704
816,BaH2(CO2)2,4.6763
817,BaH2(SO4)2,5.5546999999999995
818,BaH2Br2O7,4.1725
819,BaH2C4S4N2(O3F4)3,6.091
820,BaH2CSNClO,4.8714
821,BaH2Cl2O,5.05
822,BaH2Cl2O7,5.1842999999999995
823,BaH4(BrO)2,4.3426
824,BaH4(CO2)3,4.6433
825,BaH4(ClO)2,5.4568
826,BaH4O3,4.2591
827,BaH4O3,4.2073
828,BaH5BrO3,4.7616
829,BaH5ClO3,4.9758000000000004
830,BaH6C2N4O5,4.3081
831,BaH6C2S2N2O3,4.1044
832,BaH6Cl2O11,5.297000000000001
833,BaH6F8,7.5667
834,BaH8C6(N3O4)2,4.5878
835,BaH8O5,4.8099
836,BaHBrO,4.2077
837,BaHClO,4.8576
838,BaHf(BO3)2,4.7103
839,BaHf(PO4)2,4.9273
840,BaHf(SiO3)3,4.6887
841,BaHfF6,7.123200000000001
842,BaHo4Si5O17,4.7703999999999995
843,BaIF,4.0263
844,BaIn2(P2O7)2,4.0047999999999995
845,BaInF5,4.7954
846,BaLaAlO4,4.4355
847,BaLaCl5,4.1445
848,BaLaCl5,4.2537
849,BaLi(B3O5)3,5.8511
850,BaLi(B3O5)3,5.7835
851,BaLi(B3O5)3,5.7965
852,BaLi2Mg(PO4)2,5.638199999999999
853,BaLi2P2O7,5.361800000000001
854,BaLi2SiO4,4.3896
855,BaLiAlF6,7.3161000000000005
856,BaLiBO3,4.1341
857,BaLiF3,6.564299999999999
858,BaLiMg2AlSi3(O5F)2,4.3189
859,BaLiZr2F11,5.7451
860,BaLu2F8,7.3128
861,BaLu2Si3O10,4.830500000000001
862,BaMg(CO3)2,4.2267
863,BaMg(CO3)2,4.0847999999999995
864,BaMg2Si2O7,4.5563
865,BaMgBO3F,4.1903
866,BaMgBiF7,5.342099999999999
867,BaMgF4,7.0958
868,BaMgF4,6.8004999999999995
869,BaMgMoF7,4.7417
870,BaMgP2O7,5.7042
871,BaMgSbF7,4.816199999999999
872,BaMgSiO4,4.113899999999999
873,BaMn5(SO4)6,4.3486
874,BaMnAlF7,4.6514
875,BaMnCO3F2,4.0653999999999995
876,BaN3Cl,4.0786999999999995
877,BaNa(B3O5)3,5.5009999999999994
878,BaNa(PO3)3,5.3055
879,BaNa2(SiO3)2,4.1731
880,BaNa2Al4(SiO4)4,4.757
881,BaNa2Al4(SiO4)4,4.7346
882,BaNa2Mg(PO4)2,4.8690999999999995
883,BaNa2Mg(PO4)2,4.7985
884,BaNa2Nd2Si4CO15,4.8248
885,BaNa5Ca7P6(O8F)3,4.816800000000001
886,BaNaAlF6,6.981
887,BaNaB5O9,5.0076
888,BaNaCrF6,4.3208
889,BaNaFeF6,4.059
890,BaNaGaF6,6.093
891,BaNaLi3(BO2)6,5.2185
892,BaNaNd(SiO3)3,4.7404
893,BaNaNdSi2O7,4.4466
894,BaNaP3(HO2)6,5.144299999999999
895,BaNaP3H3(NO2)3,4.8274
896,BaNaPO4,4.174
897,BaNaPO4,4.6234
898,BaNaScSi2O7,4.5947000000000005
899,BaNaZr2F11,5.699199999999999
900,BaNaZrF7,6.0585
901,BaNiF4,4.6572
902,BaP2(HO)4,5.2848
903,BaP2(HO2)4,5.5979
904,BaP2(HO2)4,4.8488
905,BaP2PbO7,4.3622
906,BaP3H10C3NO9,5.6733
907,BaP4O11,5.1584
908,BaP4O11,5.078
909,BaP4O11,5.2336
910,BaP4O11,5.1405
911,BaP6H16(N2O9)2,5.1044
912,BaPHO4,4.8043000000000005
913,BaPHO4,5.3765
914,BaPO3F,5.25
915,BaPb(SO4)2,4.2418000000000005
916,BaPb2(SO4)3,4.1749
917,BaPb2(SO4)3,4.1233
918,BaPb2C2(O3F)2,4.0572
919,BaS4O13,4.6756
920,BaSO3,4.4264
921,BaSO4,5.807
922,BaSO4,5.950699999999999
923,BaSO4,4.5086
924,BaSb2F12,4.040900000000001
925,BaSb2F12,4.4186
926,BaSbF5,4.7524999999999995
927,BaSc2Si3O10,4.758
928,BaSi(HO2)2,4.3515999999999995
929,BaSi(HO2)2,4.3506
930,BaSi(S2O7)3,5.2985999999999995
931,BaSi2(BO4)2,5.5233
932,BaSi2(H3O4)2,5.0579
933,BaSi2O5,4.7582
934,BaSi2O5,4.6334
935,BaSi4O9,4.3452
936,BaSi6N8O,4.2279
937,BaSiF6,7.4159
938,BaSiO3,4.5344999999999995
939,BaSiO3,4.6215
940,BaSiO3,4.542
941,BaSiP4(HO7)2,5.7482999999999995
942,BaSmC2O6F,4.295999999999999
943,BaSnF6,4.9883
944,BaSr11Al4(O4F)4,4.0628
945,BaSr2(PN2)6,4.1542
946,BaSr2(PO4)2,5.335100000000001
947,BaSr2Mg(SiO4)2,4.759
948,BaSr4Cl10,5.1682
949,BaSr4Cl10,5.342899999999999
950,BaSrCaMg(SiO4)2,4.7476
951,BaSrMgSi2O7,4.522600000000001
952,BaTaF7,5.691
953,BaTe2F10,4.8686
954,BaTeF6,4.6357
955,BaTh(PO4)2,5.0577000000000005
956,BaThF6,5.0771999999999995
957,BaThO3,4.047
958,BaTiF6,4.3236
959,BaTl(PO3)3,4.8597
960,BaTm2F8,7.2347
961,BaTm2O4,4.0104
962,BaWO4,4.7088
963,BaWO4,4.5873
964,BaWO4,4.8822
965,BaWO4,4.7587
966,BaY2Cl8,4.8824000000000005
967,BaY2F8,6.276
968,BaY2F8,6.9301
969,BaY2F8,6.8177
970,BaY2Si2O7F2,5.0182
971,BaY2Si3O10,4.8161000000000005
972,BaY3F11,6.8698
973,BaY3F11,6.1381000000000006
974,BaY3F11,5.8515
975,BaY4Cl14,4.0974
976,BaY4Si5O17,4.8104
977,BaY6Si3B6(O12F)2,5.2315000000000005
978,BaYCl5,4.3254
979,BaYCl5,4.503
980,BaYF5,6.451300000000001
981,BaYF5,6.862
982,BaYF5,7.0045
983,BaYF5,6.618500000000001
984,BaYF5,6.908099999999999
985,BaYF5,6.8294999999999995
986,BaYF5,6.895099999999999
987,BaYF5,6.6724000000000006
988,BaYF5,6.6784
989,BaYF5,6.5296
990,BaYF5,6.4525
991,BaYF5,6.661499999999999
992,BaZn2(PO4)2,4.0373
993,BaZnBiF7,5.1549
994,BaZnCO3F2,4.7744
995,BaZnCl4,4.6302
996,BaZnCl4,4.5948
997,BaZnF4,4.8083
998,BaZnF4,4.5489
999,BaZnP2O7,4.3419
1000,BaZnSbF7,4.3858
1001,BaZr(BO3)2,4.1173
1002,BaZr(PO4)2,4.158799999999999
1003,BaZr(SiO3)3,4.6556
1004,BaZr2F10,5.756399999999999
1005,BaZr4(PO4)6,4.0386
1006,BaZrF6,5.8986
1007,BaZrF6,5.927300000000001
1008,Be(B3H7)2,4.3149999999999995
1009,Be(B3H8)2,6.2485
1010,Be(BH4)2,6.190300000000001
1011,Be(CN)2,5.9465
1012,Be(HO)2,4.2384
1013,Be(HO)2,4.0122
1014,Be(HO)2,5.1311
1015,Be(HO)2,5.4571
1016,Be(HO)2,5.7156
1017,Be(PO3)2,6.0367999999999995
1018,Be(PO3)2,5.8495
1019,Be2As(HO)9,4.4006
1020,Be2AsH5O7,4.3533
1021,Be2BH3O5,5.6645
1022,Be2BH3O5,5.6261
1023,Be2BH3O5,5.9569
1024,Be2BHO4,6.1491
1025,Be2BO3F,6.462899999999999
1026,Be2NiH20N2(O3F4)2,4.9841
1027,Be2P2O7,5.4393
1028,Be2P2O7,5.9358
1029,Be2P2O7,5.592899999999999
1030,Be2P2PbO8,4.5437
1031,Be2PH5O7,5.2189
1032,Be2SiO4,6.042000000000001
1033,Be2TlF5,4.6157
1034,Be2TlF5,4.8864
1035,Be3Al2(SiO3)6,5.319500000000001
1036,Be3Al2Si6HO18,4.806900000000001
1037,Be3As2(H2O5)2,4.0565999999999995
1038,Be3As2H10(NO5)2,4.0846
1039,Be3H42N13(ClO)3,4.2986
1040,Be3P2(H2O5)2,5.8582
1041,Be3Tl2Cd2F12,5.2994
1042,Be3Tl2Ni2F12,5.4318
1043,Be3Tl2Zn2F12,5.4725
1044,Be3Zn4Si3SO12,4.2033
1045,Be3ZnO4,4.2643
1046,Be4Si2H2O9,5.7425
1047,BeAl2O4,6.117700000000001
1048,BeAl6O10,5.4595
1049,BeAlBO3F2,5.5792
1050,BeAlSiHO5,4.976799999999999
1051,BeAlSiN3,5.0289
1052,BeBr2,5.180400000000001
1053,BeCN2,5.5087
1054,BeCl2,6.5805
1055,BeCl2,6.3359000000000005
1056,BeCl2,6.3751
1057,BeCl2,6.636
1058,BeCl2,6.5139
1059,BeF2,6.2666
1060,BeF2,6.7317
1061,BeF2,8.3235
1062,BeF2,8.0867
1063,BeF2,7.8758
1064,BeF2,8.0368
1065,BeF2,6.8003
1066,BeF2,6.7268
1067,BeGaH5,4.726100000000001
1068,BeH10(NF)3,5.1225
1069,BeH12(N2Cl)2,4.5575
1070,BeH12C4(SBr)2,4.4445
1071,BeH12S2(NO5)2,5.2492
1072,BeH16C4S2(ClO2)2,4.3852
1073,BeH2,5.3844
1074,BeH2SeO4,4.8312
1075,BeH4NF3,6.287599999999999
1076,BeH4NF3,6.3782
1077,BeH6(NF)2,5.8694
1078,BeH6(NF2)2,7.2812
1079,BeH8(ClO2)2,5.6128
1080,BeH8(NF2)2,6.558
1081,BeH8(NF2)2,6.801
1082,BeH8(NF2)2,6.6477
1083,BeH8(NF2)2,6.4265
1084,BeH8SO8,5.2146
1085,BeH8SO8,5.5870999999999995
1086,BeH8SeO8,4.1041
1087,BeO,4.4843
1088,BeO,4.4524
1089,BeO,4.7618
1090,BeO,4.2425
1091,BeO,4.3210999999999995
1092,BeO,6.847700000000001
1093,BeO,8.1681
1094,BeO,7.463900000000001
1095,BeO,7.0846
1096,BeP2(HO)4,6.0155
1097,BePH3O5,5.4113999999999995
1098,BePbF4,5.4214
1099,BePbF4,5.3377
1100,BeSO4,6.9502
1101,BeSiN2,5.1459
1102,BeTl2F4,4.4906
1103,BeTlPO4,4.0851
1104,Bi(PO3)3,4.5202
1105,Bi(PO3)4,4.8675
1106,Bi2(S2O7)3,4.0708
1107,Bi2(SO4)3,4.177
1108,Bi2(SO4)3,4.2334000000000005
1109,Bi2(SO4)3,4.2016
1110,Bi2B8O15,4.0668
1111,Bi2B8O15,4.347700000000001
1112,Bi2P4O13,4.5172
1113,Bi2Pb3F12,4.4481
1114,BiB2O4F,4.1919
1115,BiB4(HO3)3,4.2330000000000005
1116,BiF3,4.6808
1117,BiF3,5.074400000000001
1118,BiP4HO12,4.9887
1119,BiP5O14,5.0993
1120,BiPO4,4.0348
1121,BiPO4,4.1861
1122,BiPbF5,4.297000000000001
1123,C,4.3505
1124,C,4.1977
1125,C,4.5686
1126,C,4.3842
1127,C,4.5214
1128,C,4.399799999999999
1129,C,4.3668
1130,C,4.1145
1131,C(ClF)2,5.7111
1132,C(ClF)2,5.6634
1133,C2(OF2)3,4.4176
1134,C2O3F2,5.2829
1135,C2S(OF)4,6.1791
1136,C2SClO4F3,5.0373
1137,C2SF6,4.0187
1138,C2SF6,4.3393
1139,C2SNOF,4.3293
1140,C3F5,4.5774
1141,C3F5,4.573
1142,C3N4,5.0405
1143,C4O5F6,5.3178
1144,C5N4,5.8888
1145,CBrF2,4.5314
1146,CBrN,5.0373
1147,CBrN,4.9511
1148,CCl2O,4.5857
1149,CCl3,4.7139
1150,CCl3F,4.8988
1151,CCl4,4.5297
1152,CClF3,6.616
1153,CF,4.4670000000000005
1154,CF2,4.9033
1155,CF4,9.3354
1156,CIF7,4.6791
1157,CIN,4.3987
1158,CN,4.8638
1159,CN2,4.660499999999999
1160,CNCl,5.8354
1161,CO,6.154100000000001
1162,CO,5.8483
1163,CO,5.7126
1164,CO2,7.654599999999999
1165,CO2,6.5856
1166,CO2,6.4314
1167,CO2,6.4419
1168,CO2,6.752400000000001
1169,CO2,6.496700000000001
1170,CO2,6.6332
1171,CO2,6.676
1172,CO2,6.3098
1173,CO2,6.453099999999999
1174,CO2,5.2707
1175,CSCl(OF)3,4.6094
1176,CSNCl2F5,4.0393
1177,CSNF5,5.4516
1178,CSNF5,4.334099999999999
1179,CSNO2F3,4.7073
1180,CSNOF5,4.0702
1181,CSO,4.9077
1182,CSO,4.4961
1183,Ca(AlCl4)2,5.4214
1184,Ca(AlH4)2,4.7209
1185,Ca(AlH4)2,4.7401
1186,Ca(B3O5)2,5.8213
1187,Ca(BH)12,4.8911
1188,Ca(BH4)2,5.0844000000000005
1189,Ca(BH4)2,5.4451
1190,Ca(BH4)2,4.9736
1191,Ca(BH4)2,5.093
1192,Ca(BH4)2,5.0542
1193,Ca(BH4)2,4.9997
1194,Ca(BH4)2,5.3083
1195,Ca(BH4)2,5.6009
1196,Ca(BH4)2,5.4940999999999995
1197,Ca(BH4)2,5.0954
1198,Ca(BO2)2,6.0656
1199,Ca(BO2)2,5.1974
1200,Ca(BO2)2,5.456799999999999
1201,Ca(BO2)2,6.020300000000001
1202,Ca(C2N3)2,4.2353
1203,Ca(ClO3)2,5.0397
1204,Ca(ClO3)2,4.6343
1205,Ca(ClO3)2,4.3815
1206,Ca(H8O5)2,4.0013000000000005
1207,Ca(HO)2,4.1119
1208,Ca(HO)2,4.2186
1209,Ca(HO)2,4.284999999999999
1210,Ca(PO3)2,5.5318000000000005
1211,Ca(PO3)2,5.4485
1212,Ca10Mg7Al6Si17O60,4.3438
1213,Ca10P6CO27,5.1373999999999995
1214,Ca10P6ClO24F,5.4126
1215,Ca10P6SO24,4.0161
1216,Ca10Si3S3(ClO12)2,4.2895
1217,Ca10Si3S3(ClO12)2,4.5001999999999995
1218,Ca10Si3S3(O12F)2,4.4597999999999995
1219,Ca12Al11Si3Cl5O32,4.3306000000000004
1220,Ca13Si10H12(O17F5)2,5.0306999999999995
1221,Ca14MnP9(O12F)3,5.1084000000000005
1222,Ca18Nd2Si3P9(O16F)3,4.4125
1223,Ca19Mg2(PO4)14,5.077
1224,Ca2Al2Si(HO4)2,4.731
1225,Ca2Al2Si(HO4)2,4.2242
1226,Ca2Al2Si6Sn(H3O11)2,4.275
1227,Ca2Al2SiO7,4.3406
1228,Ca2Al2SiO7,4.284800000000001
1229,Ca2Al3H3O8,4.488300000000001
1230,Ca2Al3O6F,4.5248
1231,Ca2Al3Si3HO13,5.036199999999999
1232,Ca2Al4Si4H10O21,4.9859
1233,Ca2AlF7,7.1413
1234,Ca2AlH10BrO8,4.0762
1235,Ca2AlH10BrO8,4.1827
1236,Ca2AlH10ClO8,4.3499
1237,Ca2AlH10ClO8,4.3268
1238,Ca2AlH2OF7,6.5056
1239,Ca2AlH8S2Cl(O6F)2,5.583799999999999
1240,Ca2AlPbF9,5.777500000000001
1241,Ca2AsH4F13,4.8857
1242,Ca2AsH4F13,4.8533
1243,Ca2B2O5,4.6781
1244,Ca2B2O5,4.7075000000000005
1245,Ca2B2O5,4.7423
1246,Ca2B3(HO)13,5.0496
1247,Ca2B3H4ClO8,5.5358
1248,Ca2B5BrO9,5.2036
1249,Ca2B5ClO9,5.2728
1250,Ca2B5H2ClO10,5.0182
1251,Ca2B5H2ClO10,5.0242
1252,Ca2B5H2ClO10,5.0988999999999995
1253,Ca2B5H3O11,5.5382
1254,Ca2B5H7O13,5.7199
1255,Ca2B6O11,5.639
1256,Ca2B8H2O15,5.576099999999999
1257,Ca2BClO3,4.576599999999999
1258,Ca2BeSi2O7,4.9868
1259,Ca2CO3F2,4.944599999999999
1260,Ca2CdH24(ClO2)6,4.1843
1261,Ca2FeP2(H2O3)4,4.325100000000001
1262,Ca2FeP2(H2O5)2,4.408200000000001
1263,Ca2H2S2O7,5.0825
1264,Ca2H2S2O9,5.4071
1265,Ca2H2S2O9,5.114
1266,Ca2H2S2O9,5.7578
1267,Ca2Hf7O16,4.3048
1268,Ca2HoTaO6,4.0546999999999995
1269,Ca2LaF7,5.7899
1270,Ca2LaTaO6,4.0074000000000005
1271,Ca2Mg(CO3)3,4.588900000000001
1272,Ca2Mg5Si8(HO12)2,4.8269
1273,Ca2Mg5Si8(O11F)2,5.0192000000000005
1274,Ca2MgAl2(SiO4)3,4.839600000000001
1275,Ca2MgAl2(SiO4)3,4.887700000000001
1276,Ca2MgB2H16(CO9)2,4.640300000000001
1277,Ca2MgFe(CO3)4,4.0794
1278,Ca2MgP2(H2O5)2,5.3863
1279,Ca2MgSi2O7,4.3919999999999995
1280,Ca2MgSi2O7,4.467700000000001
1281,Ca2MgSi2O7,4.233700000000001
1282,Ca2MnP2(H2O5)2,4.1295
1283,Ca2NdF7,5.2616
1284,Ca2NdTaO6,4.256600000000001
1285,Ca2P2H4O9,5.0576
1286,Ca2P2H8O11,4.854299999999999
1287,Ca2P2O7,5.3635
1288,Ca2P2O7,5.4165
1289,Ca2P3Pb3ClO12,4.0710999999999995
1290,Ca2P6O17,5.3661
1291,Ca2PClO4,5.3770999999999995
1292,Ca2Si3PbO9,4.3821
1293,Ca2SiB2O7,5.6806
1294,Ca2SiB5H5O14,5.409000000000001
1295,Ca2SiCl2O3,5.1049
1296,Ca2SiH2O5,4.6543
1297,Ca2SiO4,4.1738
1298,Ca2SiO4,4.1932
1299,Ca2SiO4,4.7352
1300,Ca2SiO4,4.3706
1301,Ca2SiO4,4.6781
1302,Ca2SiO4,4.199400000000001
1303,Ca2SiO4,4.5153
1304,Ca2SiO4,4.4276
1305,Ca2SiO4,4.2052000000000005
1306,Ca2SiO4,4.030899999999999
1307,Ca2SiO4,4.053000000000001
1308,Ca2SiO4,4.1639
1309,Ca2SiO4,4.3558
1310,Ca2Th(Si2O5)4,4.986599999999999
1311,Ca2Y2Si4H2CO16,5.1278
1312,Ca2ZnP2(H2O5)2,4.6954
1313,Ca2ZnSi2O7,4.0553
1314,Ca2Zr(SiO3)4,4.8495
1315,Ca3(BO3)2,4.8224
1316,Ca3(PO4)2,4.9039
1317,Ca3(PO4)2,5.4644
1318,Ca3(PO4)2,4.9795
1319,Ca3(PO4)2,4.5074
1320,Ca33In4P28Pb3O112,4.0556
1321,Ca3Al2(HO)12,4.1187000000000005
1322,Ca3Al2(SiO4)3,4.992699999999999
1323,Ca3Al2H6S(OF)8,5.7404
1324,Ca3Al2O6,4.0091
1325,Ca3B4(H4O)3,4.7904
1326,Ca3B6(H4O5)4,5.4566
1327,Ca3Be2P4(HO2)10,5.319
1328,Ca3Be2P4(HO2)10,4.8974
1329,Ca3Be2Si3(HO6)2,5.168799999999999
1330,Ca3Ga2(SiO4)3,4.2496
1331,Ca3Ge(ClO2)2,4.1976
1332,Ca3GeH12S2O17,4.5834
1333,Ca3HfSi2O9,4.678
1334,Ca3La3(BO3)5,4.1370000000000005
1335,Ca3Mg(SiO4)2,4.8796
1336,Ca3Mg2Fe(CO3)6,4.030200000000001
1337,Ca3Mg3(PO4)4,5.0058
1338,Ca3Mg5(SiO3)8,4.7643
1339,Ca3Mg9Al8(SiO4)12,4.980499999999999
1340,Ca3NdF9,6.1386
1341,Ca3P4H20(NO10)2,4.732900000000001
1342,Ca3Sc2(SiO4)3,4.1025
1343,Ca3Si(ClO2)2,4.1532
1344,Ca3Si2(H3O5)2,4.856300000000001
1345,Ca3Si2GeO9,4.363
1346,Ca3Si2O7,4.5351
1347,Ca3Si2O7,4.6202000000000005
1348,Ca3Si3(HO5)2,4.7459999999999996
1349,Ca3SiH30CSO25,4.4149
1350,Ca3Ta2O8,4.1056
1351,Ca3Ta2O8,4.5215000000000005
1352,Ca3Ta2O8,4.2097
1353,Ca3YAl3B4O15,4.4422
1354,Ca3ZrSi2O9,4.1198999999999995
1355,Ca4Al2H22CO20,4.3173
1356,Ca4Al2P2H10O13F8,5.421900000000001
1357,Ca4Al5CrSi6(HO13)2,4.0168
1358,Ca4Al6SO16,4.4065
1359,Ca4Al6SO16,4.4998000000000005
1360,Ca4Al6SO16,4.6682
1361,Ca4Al6SO16,4.456099999999999
1362,Ca4AlSiH24SO16F13,5.5254
1363,Ca4Be2Al2Si9(HO14)2,4.933
1364,Ca4Cl6O,5.2239
1365,Ca4ErB3O10,4.4289
1366,Ca4LaB3O10,4.3032
1367,Ca4Mg3Fe(SiO3)8,4.1563
1368,Ca4Mg3Si8NiO24,4.7374
1369,Ca4MgAl2Si3O14,4.308999999999999
1370,Ca4MgB4H6(CO9)2,4.2989
1371,Ca4MgSi8(NiO8)3,4.7986
1372,Ca4NdB3O10,4.3686
1373,Ca4P2O9,4.747400000000001
1374,Ca4P6O19,5.361800000000001
1375,Ca4Si2H2CO11,4.6256
1376,Ca4Si2O7F2,4.5611999999999995
1377,Ca4Si3B5(HO4)5,5.4639
1378,Ca4Si3H2O11,4.7044
1379,Ca4SmB3O10,4.3982
1380,Ca4Ta2O9,4.4946
1381,Ca4Ta2O9,4.500500000000001
1382,Ca4Ta2O9,4.1648
1383,Ca4ThF12,5.5383
1384,Ca4YB3O10,4.4498
1385,Ca5Al6O14,4.226
1386,Ca5B3O9F,4.236800000000001
1387,Ca5P3ClO12,5.3781
1388,Ca5P3ClO12,5.2995
1389,Ca5P3ClO12,5.6421
1390,Ca5P3HO13,5.1992
1391,Ca5P3HO13,5.145700000000001
1392,Ca5P3O12F,5.5277
1393,Ca5P3O12F,5.5148
1394,Ca5Si(PO6)2,4.7968
1395,Ca5Si2C2O13,4.7858
1396,Ca5Si2CO11,4.4954
1397,Ca5Si2SO12,4.4382
1398,Ca5ThF14,4.84
1399,Ca5Zr3F22,5.3031
1400,Ca6Hf19O44,4.130800000000001
1401,Ca6HfO8,4.1479
1402,Ca6Mg2ZnP6(H2O5)6,5.033
1403,Ca6Mg5Al2Si11O36,4.8512
1404,Ca6Si3H2O13,4.47
1405,Ca6Si6H2O19,4.4792
1406,Ca7Si6H4CO23,4.581099999999999
1407,Ca8P6H12O29,4.9093
1408,Ca8Si5O18,4.545
1409,Ca9In(PO4)7,4.0941
1410,Ca9Mg(PO4)7,5.2129
1411,Ca9Mn(PO4)7,5.6204
1412,Ca9Mn(PO4)7,5.012499999999999
1413,CaAl12O19,4.3450999999999995
1414,CaAl12O19,4.319500000000001
1415,CaAl12Si4O27,5.236199999999999
1416,CaAl2(Si3O8)2,4.5347
1417,CaAl2(SiO4)2,4.729699999999999
1418,CaAl2(SiO4)2,4.8989
1419,CaAl2(SiO4)2,4.7227
1420,CaAl2(SiO4)2,4.8122
1421,CaAl2B2O7,4.8228
1422,CaAl2F8,7.222700000000001
1423,CaAl2H12(CO7)2,5.0344
1424,CaAl2O4,4.8499
1425,CaAl2O4,4.3909
1426,CaAl2O4,4.4681
1427,CaAl2O4,4.9805
1428,CaAl2O4,4.190300000000001
1429,CaAl2Si(HO2)4,4.655200000000001
1430,CaAl2Si2(H2O5)2,4.169700000000001
1431,CaAl2Si2(H2O5)2,5.0625
1432,CaAl2Si2(H2O5)2,5.3279
1433,CaAl2Si2(H2O5)2,4.3611
1434,CaAl2Si2(H2O5)2,5.1385000000000005
1435,CaAl2Si3(HO3)4,4.895700000000001
1436,CaAl2Si3H6O13,4.8424
1437,CaAl2Si3H6O13,4.733499999999999
1438,CaAl2Si3H6O13,5.2357000000000005
1439,CaAl2Si3O10,4.541499999999999
1440,CaAl2Si3O10,4.6272
1441,CaAl2Si6H10O21,5.1377999999999995
1442,CaAl2SiO6,4.596000000000001
1443,CaAl2SiO6,4.549800000000001
1444,CaAl2SiO6,4.619100000000001
1445,CaAl2SiO6,4.291799999999999
1446,CaAl2SiO6,4.605699999999999
1447,CaAl2SiO6,4.536299999999999
1448,CaAl2SiO6,4.596000000000001
1449,CaAl4Si2(HO6)2,4.5346
1450,CaAl4Si2O11,5.1049999999999995
1451,CaAl6H12(SO7)4,5.5902
1452,CaAlB3O7,5.376600000000001
1453,CaAlBO4,4.4509
1454,CaAlF5,6.8943
1455,CaAlF5,7.1538
1456,CaAlSiHO5,5.2447
1457,CaAlSiO4F,4.980499999999999
1458,CaAs(HO)7,4.1423
1459,CaAs2F12,4.8545
1460,CaAs2H6F18,5.005
1461,CaAs2HF13,4.6190999999999995
1462,CaAs3F15,4.8741
1463,CaAsH5O6,4.0550999999999995
1464,CaB2(H2O3)2,5.5553
1465,CaB2(H2O3)2,5.3586
1466,CaB2(H6O5)2,5.4565
1467,CaB2(H7N)2,5.4223
1468,CaB2(HO)8,5.3334
1469,CaB2(HO)8,5.4176
1470,CaB2F8,8.3113
1471,CaB2H10O,5.4184
1472,CaB2H10O9,5.2523
1473,CaB2H13N3,4.6
1474,CaB3H13O12,5.2325
1475,CaB3H3O7,5.7435
1476,CaB3H5O8,5.5945
1477,CaB3H5O8,5.4793
1478,CaB3H7O9,5.4108
1479,CaB3HO6,5.8113
1480,CaB4(H10N)2,5.5565999999999995
1481,CaB4O7,6.3176
1482,CaB4O7,6.1768
1483,CaB5H3O10,5.1418
1484,CaB6(H4O7)2,5.1002
1485,CaB8H4O15,5.6011
1486,CaBHO3,4.963699999999999
1487,CaBHO3,4.4927
1488,CaBPO5,5.3231
1489,CaBe2(PO4)2,5.738300000000001
1490,CaBeB2O5,5.822699999999999
1491,CaBePO4F,6.1785
1492,CaBiF5,4.0617
1493,CaBr2,4.5304
1494,CaBr2,4.4482
1495,CaC2S2(OF)6,5.9997
1496,CaCO3,4.8573
1497,CaCO3,5.0381
1498,CaCO3,4.9216
1499,CaCO3,4.9254
1500,CaCO3,4.9563999999999995
1501,CaCO3,4.9875
1502,CaCO3,4.275500000000001
1503,CaCO3,4.999499999999999
1504,CaCO3,4.1871
1505,CaCO3,5.7242
1506,CaCO3,4.718299999999999
1507,CaCO3,4.6975
1508,CaCO3,4.9436
1509,CaCO3,4.9726
1510,CaCl2,4.8803
1511,CaCl2,5.3533
1512,CaCl2,5.3978
1513,CaCl2,5.3328
1514,CaCl2,5.5987
1515,CaClF,5.6701999999999995
1516,CaF2,7.467700000000001
1517,CaF2,7.1157
1518,CaF2,5.1414
1519,CaF2,6.2538
1520,CaFe(PO3)4,4.344900000000001
1521,CaGaH5,4.1497
1522,CaH12(BrO3)2,4.1372
1523,CaH12(ClO3)2,4.986800000000001
1524,CaH12(ClO7)2,5.1326
1525,CaH12(IO6)2,4.1318
1526,CaH12CO9,4.8957999999999995
1527,CaH12S2(NO5)2,4.6486
1528,CaH12S2O9,4.1309000000000005
1529,CaH16C4(N7O2)2,4.6188
1530,CaH16C4N8(ClO2)2,5.0849
1531,CaH18Br2O9,4.3198
1532,CaH2(CO2)2,4.6455
1533,CaH2(CO2)2,4.6966
1534,CaH2(CO2)2,4.6613
1535,CaH2(SO4)2,5.836
1536,CaH20C4S4(NO6)2,5.6987
1537,CaH24C6(BrO3)2,4.6551
1538,CaH24C6Br2(N2O)6,4.6316
1539,CaH2CO4,5.239800000000001
1540,CaH2CO4,5.217
1541,CaH2F4,7.6467
1542,CaH4(ClO)2,5.2817
1543,CaH4SO6,5.6879
1544,CaH4SO6,5.3533
1545,CaH4Se2O7,4.1584
1546,CaH6(SO4)4,5.8984000000000005
1547,CaH6C2(NO)4,4.3104
1548,CaH8(ClO2)2,5.0874
1549,CaH8(ClO2)2,5.5299
1550,CaH8(ClO2)2,5.1469000000000005
1551,CaH8(ClO6)2,5.2201
1552,CaH8C2N4O5,4.982
1553,CaHBr,4.1152
